AggStep,ClientIndex,ExecutionTimeSeconds
775,3,3.546758
775,0,2.503182
775,7,5.027959
776,5,4.651757
776,8,3.557598
776,4,4.440992
776,9,2.709921
776,2,3.324122
776,6,2.852100
776,1,3.150668
776,3,3.554157
777,0,2.508877
777,7,5.023572
777,5,4.648213
777,8,3.564487
777,4,4.452310
777,9,2.710754
777,2,3.328120
777,6,2.844874
778,1,3.147807
778,3,3.524242
778,0,2.490322
778,7,4.991848
778,5,4.635077
778,8,3.558511
778,4,4.446522
778,9,2.712809
779,2,3.337617
779,6,2.853934
779,1,3.149587
779,3,3.536521
779,0,2.499004
779,7,5.012818
779,5,4.648241
779,8,3.567828
780,4,4.455400
780,9,2.719709
780,2,3.334723
780,6,2.847836
780,1,3.148294
780,3,3.531299
780,0,2.496164
780,7,5.025174
781,5,4.669734
781,8,3.598188
781,4,4.469219
781,9,2.712966
781,2,3.319336
781,6,2.849683
781,1,3.152612
781,3,3.538453
782,0,2.498177
782,7,5.057815
782,5,4.675948
782,8,3.586530
782,4,4.473076
782,9,2.722720
782,2,3.331706
782,6,2.847988
783,1,3.147675
783,3,3.535106
783,0,2.493979
783,7,5.009930
783,5,4.664324
783,8,3.575205
783,4,4.448668
783,9,2.710462
784,2,3.318935
784,6,2.843013
784,1,3.142107
784,3,3.550946
784,0,2.529065
784,7,5.021696
784,5,4.666334
784,8,3.578572
785,4,4.458549
785,9,2.710967
785,2,3.328834
785,6,2.844691
785,1,3.147828
785,3,3.541031
785,0,2.514861
785,7,5.083316
786,5,4.698557
786,8,3.582952
786,4,4.461861
786,9,2.717229
786,2,3.330744
786,6,2.847721
786,1,3.152775
786,3,3.546328
787,0,2.505172
787,7,5.039426
787,5,4.673831
787,8,3.586526
787,4,4.465492
787,9,2.732192
787,2,3.343754
787,6,2.860449
788,1,3.158637
788,3,3.545505
788,0,2.506386
788,7,5.059337
788,5,4.681174
788,8,3.589652
788,4,4.471075
788,9,2.733665
789,2,3.351797
789,6,2.865940
789,1,3.164706
789,3,3.554326
789,0,2.502478
789,7,5.040514
789,5,4.677535
789,8,3.587129
790,4,4.474785
790,9,2.722494
790,2,3.341896
790,6,2.860908
790,1,3.173728
790,3,3.547773
790,0,2.508447
790,7,5.026984
791,5,4.681314
791,8,3.592270
791,4,4.490587
791,9,2.723425
791,2,3.321089
791,6,2.836105
791,1,3.132073
791,3,3.519372
792,0,2.494366
792,7,5.007551
792,5,4.658792
792,8,3.579185
792,4,4.477131
792,9,2.731652
792,2,3.350469
792,6,2.863751
793,1,3.139312
793,3,3.518672
793,0,2.492375
793,7,5.003156
793,5,4.651463
793,8,3.578463
793,4,4.474148
793,9,2.720122
794,2,3.336971
794,6,2.855368
794,1,3.142830
794,3,3.532082
794,0,2.495358
794,7,5.003482
794,5,4.630349
794,8,3.553282
795,4,4.437238
795,9,2.718749
795,2,3.341624
795,6,2.849454
795,1,3.151255
795,3,3.539537
795,0,2.500160
795,7,5.018625
796,5,4.661696
796,8,3.577447
796,4,4.463214
796,9,2.721973
796,2,3.335450
796,6,2.857648
796,1,3.153268
796,3,3.544111
797,0,2.505308
797,7,5.030294
797,5,4.690887
797,8,3.592840
797,4,4.473732
797,9,2.727260
797,2,3.353767
797,6,2.865616
798,1,3.174002
798,3,3.546684
798,0,2.507520
798,7,5.037745
798,5,4.677796
798,8,3.587850
798,4,4.474595
798,9,2.721019
799,2,3.355577
799,6,2.879168
799,1,3.166298
799,3,3.569249
799,0,2.516745
799,7,5.039548
799,5,4.664807
799,8,3.583722
800,4,4.462859
800,9,2.721195
800,2,3.338961
800,6,2.865728
800,1,3.167902
800,3,3.568085
800,0,2.519812
800,7,5.057748
801,5,4.702415
801,8,3.604992
801,4,4.497908
801,9,2.740830
801,2,3.363335
801,6,2.870459
801,1,3.166213
801,3,3.544250
802,0,2.509349
802,7,5.046888
802,5,4.674916
802,8,3.594456
802,4,4.480594
802,9,2.728926
802,2,3.340932
802,6,2.858876
803,1,3.168360
803,3,3.559284
803,0,2.508703
803,7,5.054138
803,5,4.680548
803,8,3.583920
803,4,4.471273
803,9,2.724802
804,2,3.333622
804,6,2.836814
804,1,3.138559
804,3,3.525912
804,0,2.495896
804,7,5.027994
804,5,4.671950
804,8,3.568951
805,4,4.448513
805,9,2.715895
805,2,3.337237
805,6,2.851362
805,1,3.147335
805,3,3.528629
805,0,2.517684
805,7,5.047120
806,5,4.692322
806,8,3.603750
806,4,4.486524
806,9,2.732161
806,2,3.353421
806,6,2.857390
806,1,3.158041
806,3,3.542231
807,0,2.504046
807,7,5.022213
807,5,4.678226
807,8,3.592324
807,4,4.475058
807,9,2.729981
807,2,3.335178
807,6,2.873011
808,1,3.173789
808,3,3.556839
808,0,2.501109
808,7,5.015878
808,5,4.668826
808,8,3.593860
808,4,4.478661
808,9,2.735781
809,2,3.364810
809,6,2.876507
809,1,3.176919
809,3,3.568203
809,0,2.513484
809,7,5.048631
809,5,4.676000
809,8,3.590097
810,4,4.473128
810,9,2.730917
810,2,3.357291
810,6,2.865631
810,1,3.182901
810,3,3.562497
810,0,2.510315
810,7,5.045864
811,5,4.684628
811,8,3.590776
811,4,4.487841
811,9,2.745328
811,2,3.370656
811,6,2.876152
811,1,3.172537
811,3,3.539258
812,0,2.494830
812,7,4.998283
812,5,4.646472
812,8,3.578088
812,4,4.472680
812,9,2.737380
812,2,3.528653
812,6,2.947802
813,1,3.181759
813,3,3.561251
813,0,2.512490
813,7,5.035712
813,5,4.667626
813,8,3.584078
813,4,4.466045
813,9,2.727432
814,2,3.336184
814,6,2.862049
814,1,3.164019
814,3,3.556747
814,0,2.516748
814,7,5.047687
814,5,4.678737
814,8,3.596210
815,4,4.471501
815,9,2.726896
815,2,3.339777
815,6,2.864913
815,1,3.168977
815,3,3.560999
815,0,2.518759
815,7,5.060899
816,5,4.688654
816,8,3.596666
816,4,4.497166
816,9,2.732491
816,2,3.348969
816,6,2.854812
816,1,3.159841
816,3,3.558677
817,0,2.516097
817,7,5.052853
817,5,4.694952
817,8,3.593647
817,4,4.478041
817,9,2.721421
817,2,3.340685
817,6,2.858437
818,1,3.170813
818,3,3.560997
818,0,2.521959
818,7,5.061314
818,5,4.690558
818,8,3.599705
818,4,4.482349
818,9,2.726416
819,2,3.336490
819,6,2.854749
819,1,3.167916
819,3,3.567927
819,0,2.527732
819,7,5.092876
819,5,4.727709
819,8,3.605437
820,4,4.482431
820,9,2.731221
820,2,3.343837
820,6,2.856539
820,1,3.152987
820,3,3.543560
820,0,2.503940
820,7,5.038536
821,5,4.695725
821,8,3.597167
821,4,4.496833
821,9,2.741996
821,2,3.360252
821,6,2.869642
821,1,3.180487
821,3,3.546482
822,0,2.513420
822,7,5.040424
822,5,4.682141
822,8,3.587254
822,4,4.468725
822,9,2.732468
822,2,3.353672
822,6,2.868118
823,1,3.173793
823,3,3.563657
823,0,2.505800
823,7,5.037209
823,5,4.697907
823,8,3.594715
823,4,4.475229
823,9,2.734942
824,2,3.355694
824,6,2.874107
824,1,3.165610
824,3,3.556320
824,0,2.511407
824,7,5.047205
824,5,4.685233
824,8,3.590790
825,4,4.484202
825,9,2.723291
825,2,3.330325
825,6,2.858673
825,1,3.155914
825,3,3.553261
825,0,2.507535
825,7,5.044193
826,5,4.694403
826,8,3.596670
826,4,4.490786
826,9,2.733471
826,2,3.362628
826,6,2.863912
826,1,3.162466
826,3,3.557045
827,0,2.505499
827,7,5.050457
827,5,4.688603
827,8,3.590192
827,4,4.476668
827,9,2.724129
827,2,3.337557
827,6,2.854339
828,1,3.156210
828,3,3.554433
828,0,2.523056
828,7,5.043809
828,5,4.695441
828,8,3.606292
828,4,4.498931
828,9,2.739433
829,2,3.360819
829,6,2.873775
829,1,3.166360
829,3,3.562699
829,0,2.524550
829,7,5.062057
829,5,4.703186
829,8,3.597997
830,4,4.484903
830,9,2.740648
830,2,3.360686
830,6,2.872201
830,1,3.167785
830,3,3.563494
830,0,2.522399
830,7,5.071950
831,5,4.696032
831,8,3.601812
831,4,4.493713
831,9,2.735288
831,2,3.363528
831,6,2.874246
831,1,3.170153
831,3,3.558264
832,0,2.511729
832,7,5.047143
832,5,4.665660
832,8,3.584445
832,4,4.476923
832,9,2.724555
832,2,3.361512
832,6,2.872846
833,1,3.177742
833,3,3.556660
833,0,2.510717
833,7,5.038658
833,5,4.671442
833,8,3.590615
833,4,4.489850
833,9,2.734900
834,2,3.347961
834,6,2.873319
834,1,3.165638
834,3,3.551819
834,0,2.514699
834,7,5.059006
834,5,4.695122
834,8,3.619408
835,4,4.502951
835,9,2.743153
835,2,3.356303
835,6,2.867433
835,1,3.165438
835,3,3.551764
835,0,2.510988
835,7,5.036819
836,5,4.685023
836,8,3.606948
836,4,4.501213
836,9,2.744784
836,2,3.363814
836,6,2.877887
836,1,3.165118
836,3,3.550843
837,0,2.507404
837,7,5.043035
837,5,4.677338
837,8,3.594128
837,4,4.497253
837,9,2.747283
837,2,3.365660
837,6,2.873315
838,1,3.176666
838,3,3.563150
838,0,2.525864
838,7,5.071032
838,5,4.682317
838,8,3.588163
838,4,4.481695
838,9,2.736282
839,2,3.347585
839,6,2.864959
839,1,3.166548
839,3,3.565764
839,0,2.523918
839,7,5.066326
839,5,4.713853
839,8,3.610414
840,4,4.505074
840,9,2.741379
840,2,3.346670
840,6,2.853502
840,1,3.157056
840,3,3.547922
840,0,2.510403
840,7,5.053713
841,5,4.690723
841,8,3.600469
841,4,4.496756
841,9,2.741529
841,2,3.352286
841,6,2.884926
841,1,3.181724
841,3,3.581580
842,0,2.516742
842,7,5.043297
842,5,4.693601
842,8,3.600869
842,4,4.490850
842,9,2.733122
842,2,3.350837
842,6,2.863331
843,1,3.179698
843,3,3.560877
843,0,2.532014
843,7,5.065004
843,5,4.702796
843,8,3.600936
843,4,4.492718
843,9,2.743072
844,2,3.356754
844,6,2.866563
844,1,3.169660
844,3,3.562220
844,0,2.517672
844,7,5.060680
844,5,4.689764
844,8,3.593960
845,4,4.497984
845,9,2.738873
845,2,3.366426
845,6,2.860337
845,1,3.158415
845,3,3.549525
845,0,2.509976
845,7,5.046417
846,5,4.700310
846,8,3.601851
846,4,4.522536
846,9,2.741493
846,2,3.365676
846,6,2.870501
846,1,3.169757
846,3,3.560608
847,0,2.523552
847,7,5.053504
847,5,4.680450
847,8,3.602839
847,4,4.490528
847,9,2.741906
847,2,3.364661
847,6,2.871799
848,1,3.177452
848,3,3.563018
848,0,2.526342
848,7,5.067200
848,5,4.695258
848,8,3.610716
848,4,4.499784
848,9,2.739896
849,2,3.348246
849,6,2.866179
849,1,3.167798
849,3,3.553048
849,0,2.509156
849,7,5.064164
849,5,4.697598
849,8,3.611974
850,4,4.516538
850,9,2.739886
850,2,3.355688
850,6,2.872172
850,1,3.174412
850,3,3.553113
850,0,2.514193
850,7,5.046951
851,5,4.682422
851,8,3.599250
851,4,4.484118
851,9,2.730865
851,2,3.345287
851,6,2.864503
851,1,3.177417
851,3,3.563175
852,0,2.526019
852,7,5.041754
852,5,4.668825
852,8,3.587568
852,4,4.456018
852,9,2.710169
852,2,3.322355
852,6,2.847137
853,1,3.153716
853,3,3.544674
853,0,2.506064
853,7,5.049988
853,5,4.660187
853,8,3.554505
853,4,4.422522
853,9,2.706390
854,2,3.318577
854,6,2.835131
854,1,3.141015
854,3,3.534753
854,0,2.501870
854,7,5.035617
854,5,4.680149
854,8,3.607076
855,4,4.492848
855,9,2.744637
855,2,3.346609
855,6,2.866363
855,1,3.164878
855,3,3.557619
855,0,2.512309
855,7,5.042075
856,5,4.689995
856,8,3.593553
856,4,4.474574
856,9,2.733645
856,2,3.345945
856,6,2.858636
856,1,3.172619
856,3,3.554889
857,0,2.509808
857,7,5.050374
857,5,4.699137
857,8,3.594342
857,4,4.481737
857,9,2.732645
857,2,3.345419
857,6,2.864275
858,1,3.167765
858,3,3.558709
858,0,2.509725
858,7,5.047494
858,5,4.690590
858,8,3.602334
858,4,4.518464
858,9,2.733699
859,2,3.346488
859,6,2.864906
859,1,3.163520
859,3,3.559550
859,0,2.514594
859,7,5.047200
859,5,4.688265
859,8,3.600593
860,4,4.495703
860,9,2.748219
860,2,3.347920
860,6,2.865392
860,1,3.161265
860,3,3.552553
860,0,2.510168
860,7,5.039620
861,5,4.692441
861,8,3.595557
861,4,4.486759
861,9,2.734103
861,2,3.351268
861,6,2.869111
861,1,3.173370
861,3,3.553610
862,0,2.511446
862,7,5.071039
862,5,4.687647
862,8,3.589575
862,4,4.480257
862,9,2.734474
862,2,3.349913
862,6,2.863247
863,1,3.164557
863,3,3.553579
863,0,2.514071
863,7,5.066401
863,5,4.702416
863,8,3.591377
863,4,4.478724
863,9,2.731618
864,2,3.350275
864,6,2.860274
864,1,3.167258
864,3,3.556554
864,0,2.511976
864,7,5.040044
864,5,4.682151
864,8,3.587522
865,4,4.479480
865,9,2.728425
865,2,3.348982
865,6,2.872920
865,1,3.172298
865,3,3.554652
865,0,2.504728
865,7,5.030294
866,5,4.662454
866,8,3.582171
866,4,4.462795
866,9,2.724606
866,2,3.358806
866,6,2.874039
866,1,3.179047
866,3,3.568393
867,0,2.516513
867,7,5.037110
867,5,4.671223
867,8,3.580174
867,4,4.468816
867,9,2.722791
867,2,3.343769
867,6,2.862703
868,1,3.170959
868,3,3.560444
868,0,2.517405
868,7,5.044309
868,5,4.672143
868,8,3.586924
868,4,4.462494
868,9,2.724500
869,2,3.331511
869,6,2.851833
869,1,3.158312
869,3,3.557973
869,0,2.512095
869,7,5.040507
869,5,4.679532
869,8,3.617850
870,4,4.501669
870,9,2.740422
870,2,3.362653
870,6,2.870024
870,1,3.158348
870,3,3.549938
870,0,2.508389
870,7,5.049415
871,5,4.673980
871,8,3.586203
871,4,4.476187
871,9,2.723552
871,2,3.346310
871,6,2.859365
871,1,3.164071
871,3,3.551255
872,0,2.511041
872,7,5.052875
872,5,4.689624
872,8,3.595757
872,4,4.558126
872,9,2.797218
872,2,3.370672
872,6,2.863443
873,1,3.146095
873,3,3.534966
873,0,2.503180
873,7,5.030384
873,5,4.664216
873,8,3.584554
873,4,4.470787
873,9,2.724227
874,2,3.340880
874,6,2.858531
874,1,3.166809
874,3,3.555252
874,0,2.505322
874,7,5.029138
874,5,4.665544
874,8,3.569506
875,4,4.460064
875,9,2.728080
875,2,3.340845
875,6,2.876780
875,1,3.167017
875,3,3.574136
875,0,2.513602
875,7,5.042403
876,5,4.670940
876,8,3.590489
876,4,4.476271
876,9,2.736396
876,2,3.339423
876,6,2.865841
876,1,3.162130
876,3,3.555388
877,0,2.519805
877,7,5.041711
877,5,4.656361
877,8,3.573623
877,4,4.460345
877,9,2.721843
877,2,3.328385
877,6,2.849371
878,1,3.155237
878,3,3.549249
878,0,2.511820
878,7,5.031769
878,5,4.673281
878,8,3.590568
878,4,4.482952
878,9,2.734648
879,2,3.353436
879,6,2.867579
879,1,3.171651
879,3,3.554196
879,0,2.511570
879,7,5.043159
879,5,4.674692
879,8,3.585925
880,4,4.523555
880,9,2.742467
880,2,3.360765
880,6,2.875666
880,1,3.178900
880,3,3.570137
880,0,2.521236
880,7,5.052767
881,5,4.687004
881,8,3.590430
881,4,4.489350
881,9,2.735329
881,2,3.353538
881,6,2.885136
881,1,3.155787
881,3,3.539193
882,0,2.510590
882,7,5.064376
882,5,4.707572
882,8,3.618678
882,4,4.482678
882,9,2.726519
882,2,3.340913
882,6,2.852777
883,1,3.155428
883,3,3.549681
883,0,2.509131
883,7,5.092590
883,5,4.703027
883,8,3.615204
883,4,4.512213
883,9,2.743068
884,2,3.348082
884,6,2.869628
884,1,3.165467
884,3,3.556763
884,0,2.513747
884,7,5.044529
884,5,4.686706
884,8,3.585172
885,4,4.473778
885,9,2.727691
885,2,3.334133
885,6,2.845648
885,1,3.163115
885,3,3.558695
885,0,2.525968
885,7,5.053377
886,5,4.683582
886,8,3.603272
886,4,4.488886
886,9,2.734180
886,2,3.349880
886,6,2.865015
886,1,3.163446
886,3,3.555127
887,0,2.507067
887,7,5.077883
887,5,4.716445
887,8,3.590683
887,4,4.486250
887,9,2.740475
887,2,3.352398
887,6,2.865117
888,1,3.162946
888,3,3.548074
888,0,2.509653
888,7,5.035007
888,5,4.677692
888,8,3.588585
888,4,4.482657
888,9,2.740392
889,2,3.363394
889,6,2.873163
889,1,3.175355
889,3,3.560231
889,0,2.511092
889,7,5.043221
889,5,4.682328
889,8,3.588908
890,4,4.464246
890,9,2.735806
890,2,3.368404
890,6,2.878945
890,1,3.191065
890,3,3.569112
890,0,2.522385
890,7,5.037317
891,5,4.674843
891,8,3.592032
891,4,4.475911
891,9,2.729359
891,2,3.350098
891,6,2.864723
891,1,3.168825
891,3,3.556849
892,0,2.513844
892,7,5.046543
892,5,4.696531
892,8,3.602816
892,4,4.496109
892,9,2.727109
892,2,3.341953
892,6,2.862142
893,1,3.163934
893,3,3.556119
893,0,2.514169
893,7,5.021920
893,5,4.671718
893,8,3.582533
893,4,4.475381
893,9,2.724426
894,2,3.328556
894,6,2.842225
894,1,3.138156
894,3,3.517088
894,0,2.484810
894,7,4.991764
894,5,4.642088
894,8,3.569879
895,4,4.464611
895,9,2.723718
895,2,3.335369
895,6,2.851047
895,1,3.148268
895,3,3.547248
895,0,2.510196
895,7,5.032400
896,5,4.662822
896,8,3.560961
896,4,4.456641
896,9,2.717706
896,2,3.334448
896,6,2.846187
896,1,3.142604
896,3,3.541981
897,0,2.496653
897,7,5.016608
897,5,4.645964
897,8,3.567538
897,4,4.445621
897,9,2.708643
897,2,3.324268
897,6,2.847810
898,1,3.157825
898,3,3.540844
898,0,2.504351
898,7,5.031622
898,5,4.679163
898,8,3.588428
898,4,4.474669
898,9,2.729462
899,2,3.353460
899,6,2.871328
899,1,3.164292
899,3,3.552274
899,0,2.507911
899,7,5.039342
899,5,4.681767
899,8,3.588866
900,4,4.476086
900,9,2.736247
900,2,3.356136
900,6,2.866511
900,1,3.156020
900,3,3.565914
900,0,2.513017
900,7,5.040729
901,5,4.676880
901,8,3.598017
901,4,4.469342
901,9,2.726332
901,2,3.344842
901,6,2.858019
901,1,3.157210
901,3,3.547589
902,0,2.511775
902,7,5.048793
902,5,4.686968
902,8,3.602929
902,4,4.482632
902,9,2.729447
902,2,3.335842
902,6,2.848917
903,1,3.158416
903,3,3.544247
903,0,2.511689
903,7,5.030572
903,5,4.696041
903,8,3.601119
903,4,4.479764
903,9,2.732011
904,2,3.358749
904,6,2.865670
904,1,3.167626
904,3,3.555193
904,0,2.506730
904,7,5.042942
904,5,4.679636
904,8,3.594003
905,4,4.478366
905,9,2.725595
905,2,3.346518
905,6,2.867981
905,1,3.159981
905,3,3.546680
905,0,2.506766
905,7,5.034118
906,5,4.676636
906,8,3.570718
906,4,4.482419
906,9,2.732713
906,2,3.344088
906,6,2.865880
906,1,3.170362
906,3,3.551232
907,0,2.527309
907,7,5.034696
907,5,4.671223
907,8,3.583464
907,4,4.473334
907,9,2.726097
907,2,3.345851
907,6,2.862052
908,1,3.172641
908,3,3.561264
908,0,2.520346
908,7,5.035772
908,5,4.673859
908,8,3.594623
908,4,4.467178
908,9,2.720903
909,2,3.334841
909,6,2.862542
909,1,3.158914
909,3,3.548133
909,0,2.500647
909,7,5.030941
909,5,4.670353
909,8,3.623400
910,4,4.473680
910,9,2.730824
910,2,3.347759
910,6,2.875722
910,1,3.174178
910,3,3.562400
910,0,2.509922
910,7,5.038750
911,5,4.666278
911,8,3.573830
911,4,4.463793
911,9,2.716418
911,2,3.349304
911,6,2.863515
911,1,3.166219
911,3,3.554417
912,0,2.511423
912,7,5.048403
912,5,4.663920
912,8,3.574883
912,4,4.472377
912,9,2.731614
912,2,3.355618
912,6,2.866195
913,1,3.164983
913,3,3.562442
913,0,2.516143
913,7,5.051974
913,5,4.682969
913,8,3.582627
913,4,4.473725
913,9,2.724124
914,2,3.336698
914,6,2.846977
914,1,3.161340
914,3,3.519834
914,0,2.485470
914,7,4.987514
914,5,4.631598
914,8,3.555173
915,4,4.440809
915,9,2.707427
915,2,3.327195
915,6,2.841500
915,1,3.147916
915,3,3.543544
915,0,2.493974
915,7,5.029208
916,5,4.664595
916,8,3.568757
916,4,4.428978
916,9,2.704594
916,2,3.312913
916,6,2.839663
916,1,3.132795
916,3,3.526615
917,0,2.491658
917,7,5.046592
917,5,4.677161
917,8,3.567018
917,4,4.442253
917,9,2.698959
917,2,3.302191
917,6,2.827082
918,1,3.139054
918,3,3.524055
918,0,2.502824
918,7,5.046390
918,5,4.684736
918,8,3.597428
918,4,4.503042
918,9,2.729812
919,2,3.339481
919,6,2.852438
919,1,3.166548
919,3,3.552794
919,0,2.510435
919,7,5.028866
919,5,4.694397
919,8,3.592689
920,4,4.484666
920,9,2.735967
920,2,3.345910
920,6,2.855298
920,1,3.154247
920,3,3.550400
920,0,2.506258
920,7,5.050677
921,5,4.674332
921,8,3.591515
921,4,4.480852
921,9,2.735076
921,2,3.348265
921,6,2.860515
921,1,3.161574
921,3,3.545322
922,0,2.502556
922,7,5.021020
922,5,4.665108
922,8,3.581120
922,4,4.465251
922,9,2.741705
922,2,3.362512
922,6,2.877013
923,1,3.161051
923,3,3.544646
923,0,2.503137
923,7,5.023614
923,5,4.661130
923,8,3.574668
923,4,4.464076
923,9,2.737421
924,2,3.349478
924,6,2.870636
924,1,3.170298
924,3,3.550812
924,0,2.512107
924,7,5.036104
924,5,4.670383
924,8,3.590780
925,4,4.486573
925,9,2.733402
925,2,3.348851
925,6,2.867102
925,1,3.159642
925,3,3.541879
925,0,2.497919
925,7,5.020834
926,5,4.684475
926,8,3.599611
926,4,4.512301
926,9,2.732831
926,2,3.339709
926,6,2.879741
926,1,3.210757
926,3,3.628705
927,0,2.780494
927,7,5.846603
927,5,5.487503
927,8,4.169409
927,4,4.891955
927,9,2.863463
927,2,3.927854
927,6,3.360038
928,1,3.739521
928,3,4.232214
928,0,3.000766
928,7,5.991066
928,5,5.588402
928,8,4.289848
928,4,5.326778
928,9,3.255873
929,2,4.003506
929,6,3.417169
929,1,3.783052
929,3,4.264620
929,0,3.009138
929,7,6.051988
929,5,5.592576
929,8,4.291005
930,4,5.344783
930,9,3.260665
930,2,3.992750
930,6,3.402981
930,1,3.765918
930,3,4.262269
930,0,3.014190
930,7,6.021464
931,5,5.605536
931,8,4.294770
931,4,5.335623
931,9,3.277488
931,2,3.994899
931,6,3.411249
931,1,3.770371
931,3,4.237921
932,0,3.000265
932,7,6.017274
932,5,5.599297
932,8,4.299147
932,4,5.345670
932,9,3.266451
932,2,4.021990
932,6,3.434681
933,1,3.831757
933,3,4.267820
933,0,3.011498
933,7,5.976903
933,5,5.543245
933,8,4.263151
933,4,5.339770
933,9,3.259788
934,2,4.006683
934,6,3.431710
934,1,3.792459
934,3,4.239407
934,0,2.880628
934,7,5.106451
934,5,4.649646
934,8,3.567493
935,4,4.449520
935,9,2.711714
935,2,3.334245
935,6,2.863353
935,1,3.152321
935,3,3.536997
935,0,2.496314
935,7,5.128411
936,5,4.985633
936,8,3.821092
936,4,4.885911
936,9,2.951353
936,2,3.574727
936,6,3.082731
936,1,3.416797
936,3,3.804184
937,0,2.697924
937,7,5.409224
937,5,5.052341
937,8,3.894432
937,4,4.785215
937,9,2.855659
937,2,3.414288
937,6,2.852767
938,1,3.140924
938,3,3.524777
938,0,2.492296
938,7,5.010264
938,5,4.652504
938,8,3.569863
938,4,4.451543
938,9,2.709596
939,2,3.320120
939,6,2.839023
939,1,3.139224
939,3,3.520115
939,0,2.490134
939,7,4.999424
939,5,4.654823
939,8,3.568979
940,4,4.455777
940,9,2.711735
940,2,3.341586
940,6,2.839064
940,1,3.138357
940,3,3.511928
940,0,2.485233
940,7,4.999499
941,5,4.653124
941,8,3.585827
941,4,4.464657
941,9,2.714517
941,2,3.327410
941,6,2.845307
941,1,3.153117
941,3,3.555253
942,0,2.495338
942,7,5.005258
942,5,4.641930
942,8,3.553836
942,4,4.442557
942,9,2.712063
942,2,3.318342
942,6,2.843068
943,1,3.146115
943,3,3.519770
943,0,2.493527
943,7,4.990450
943,5,4.653775
943,8,3.564052
943,4,4.441755
943,9,2.708092
944,2,3.316076
944,6,2.850197
944,1,3.152923
944,3,3.548133
944,0,2.510654
944,7,5.029943
944,5,4.646529
944,8,3.561389
945,4,4.438195
945,9,2.702431
945,2,3.315075
945,6,2.835993
945,1,3.133322
945,3,3.527474
945,0,2.488440
945,7,5.007292
946,5,4.655895
946,8,3.570940
946,4,4.467158
946,9,2.719024
946,2,3.341272
946,6,2.843191
946,1,3.144190
946,3,3.517482
947,0,2.493581
947,7,5.001945
947,5,4.647857
947,8,3.561798
947,4,4.448422
947,9,2.710986
947,2,3.319037
947,6,2.830861
948,1,3.137434
948,3,3.515317
948,0,2.483654
948,7,4.988686
948,5,4.634921
948,8,3.565936
948,4,4.450682
948,9,2.710223
949,2,3.323375
949,6,2.846776
949,1,3.144547
949,3,3.534125
949,0,2.488934
949,7,5.005973
949,5,4.641031
949,8,3.571491
950,4,4.454536
950,9,2.709103
950,2,3.326756
950,6,2.853340
950,1,3.147739
950,3,3.543241
950,0,2.497742
950,7,5.021905
951,5,4.667804
951,8,3.580748
951,4,4.459007
951,9,2.715519
951,2,3.325410
951,6,2.844783
951,1,3.146444
951,3,3.531305
952,0,2.494925
952,7,5.003726
952,5,4.642612
952,8,3.557381
952,4,4.444530
952,9,2.719285
952,2,3.329457
952,6,2.841623
953,1,3.145885
953,3,3.539133
953,0,2.499577
953,7,5.007979
953,5,4.646174
953,8,3.564881
953,4,4.434750
953,9,2.701997
954,2,3.315293
954,6,2.838891
954,1,3.149515
954,3,3.543301
954,0,2.507776
954,7,5.034418
954,5,4.669944
954,8,3.576982
955,4,4.475867
955,9,2.720725
955,2,3.324862
955,6,2.839316
955,1,3.144919
955,3,3.541962
955,0,2.502863
955,7,5.025522
956,5,4.674167
956,8,3.587883
956,4,4.481414
956,9,2.733139
956,2,3.349869
956,6,2.868255
956,1,3.159772
956,3,3.553476
957,0,2.502633
957,7,5.036865
957,5,4.681281
957,8,3.596369
957,4,4.487532
957,9,2.743124
957,2,3.350885
957,6,2.861985
958,1,3.162997
958,3,3.552483
958,0,2.510144
958,7,5.028893
958,5,4.663467
958,8,3.587046
958,4,4.475419
958,9,2.730569
959,2,3.342866
959,6,2.865189
959,1,3.164752
959,3,3.555682
959,0,2.510422
959,7,5.035392
959,5,4.683625
959,8,3.587999
960,4,4.479946
960,9,2.726007
960,2,3.339232
960,6,2.856661
960,1,3.160857
960,3,3.541790
960,0,2.505534
960,7,5.028114
961,5,4.680655
961,8,3.588870
961,4,4.490738
961,9,2.739997
961,2,3.342301
961,6,2.859727
961,1,3.160208
961,3,3.557669
962,0,2.512001
962,7,5.045238
962,5,4.675473
962,8,3.588839
962,4,4.475424
962,9,2.725782
962,2,3.348680
962,6,2.858233
963,1,3.155273
963,3,3.544794
963,0,2.512730
963,7,5.044026
963,5,4.671961
963,8,3.582231
963,4,4.466228
963,9,2.720542
964,2,3.336898
964,6,2.858354
964,1,3.156025
964,3,3.552583
964,0,2.510291
964,7,5.038248
964,5,4.685645
964,8,3.595430
965,4,4.481084
965,9,2.737796
965,2,3.355348
965,6,2.866079
965,1,3.165054
965,3,3.553229
965,0,2.513480
965,7,5.040201
966,5,4.677207
966,8,3.590023
966,4,4.479577
966,9,2.732507
966,2,3.352688
966,6,2.866796
966,1,3.164682
966,3,3.550039
967,0,2.513065
967,7,5.042636
967,5,4.669910
967,8,3.584578
967,4,4.466599
967,9,2.723727
967,2,3.354843
967,6,2.871181
968,1,3.165423
968,3,3.558879
968,0,2.513715
968,7,5.045823
968,5,4.682524
968,8,3.595917
968,4,4.465751
968,9,2.730055
969,2,3.345503
969,6,2.864377
969,1,3.168200
969,3,3.554260
969,0,2.512369
